SendingTime,TargetCompID,SenderCompID,Symbol,Quantity,OrderID,TransactTime,StrikePrice,LastPx,MaturityDate,TradeReportID,TradeDate,CFICode,Sides.Side,Sides.OrderID,Sides.PartyIDs.PartyID,Sides.PartyIDs.PartyIDSource,Sides.PartyIDs.PartyRole
2020-5-19 下午06:37:00,MOMOES-COMPID,MDOC,ESM0,1,ffd421ea-cb19-49ed-8c00-37a137a0ca2a,2020-5-19 下午06:37:01,2954.875,2954.875,2020-5-19 下午06:38:01,ffd421ea-cb19-49ed-8c00-37a137a0ca2a-0,2020-5-19,MMMXXX,LONG,ffd421ea-cb19-49ed-8c00-37a137a0ca2a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午06:41:40,MOMOES-COMPID,MDOC,ESM0,1,73b369c2-448a-4c33-8ab3-2d24d1f9fe91,2020-5-19 下午06:41:40,2955.125,2955.375,2020-5-19 下午06:42:40,73b369c2-448a-4c33-8ab3-2d24d1f9fe91-0,2020-5-19,MMMXXX,LONG,73b369c2-448a-4c33-8ab3-2d24d1f9fe91,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午06:44:20,MOMOES-COMPID,MDOC,ESM0,1,402de869-cc4c-4f7c-bbb6-c632db85df1b,2020-5-19 下午06:44:20,2956.125,2955.625,2020-5-19 下午06:45:20,402de869-cc4c-4f7c-bbb6-c632db85df1b-0,2020-5-19,MMMXXX,LONG,402de869-cc4c-4f7c-bbb6-c632db85df1b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午06:46:53,MOMOES-COMPID,MDOC,ESM0,1,295ddd39-ed12-4038-95ed-7b91d2da62ff,2020-5-19 下午06:46:54,2956.375,2956.125,2020-5-19 下午06:47:54,295ddd39-ed12-4038-95ed-7b91d2da62ff-0,2020-5-19,MMMXXX,LONG,295ddd39-ed12-4038-95ed-7b91d2da62ff,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午06:48:10,MOMOES-COMPID,MDOC,ESM0,1,b48c9068-37a0-4159-96fa-eac0593f70d4,2020-5-19 下午06:48:11,2958.375,2958.125,2020-5-19 下午06:49:11,b48c9068-37a0-4159-96fa-eac0593f70d4-0,2020-5-19,MMMXXX,LONG,b48c9068-37a0-4159-96fa-eac0593f70d4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:09:01,MOMOES-COMPID,MDOC,ESM0,1,0a488669-b90b-49cf-8df7-3307779fa8f6,2020-5-19 下午07:09:02,2944.875,2945.125,2020-5-19 下午07:10:02,0a488669-b90b-49cf-8df7-3307779fa8f6-0,2020-5-19,MMMXXX,LONG,0a488669-b90b-49cf-8df7-3307779fa8f6,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:11:35,MOMOES-COMPID,MDOC,ESM0,1,0819aba6-cd64-426b-b1e6-7c9f957bc51d,2020-5-19 下午07:11:36,2949.875,2952.625,2020-5-19 下午07:12:36,0819aba6-cd64-426b-b1e6-7c9f957bc51d-0,2020-5-19,MMMXXX,LONG,0819aba6-cd64-426b-b1e6-7c9f957bc51d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:15:26,MOMOES-COMPID,MDOC,ESM0,1,bf8bd7d5-3aa1-4864-8eb6-a740a8507095,2020-5-19 下午07:15:27,2949.125,2948.375,2020-5-19 下午07:16:27,bf8bd7d5-3aa1-4864-8eb6-a740a8507095-0,2020-5-19,MMMXXX,LONG,bf8bd7d5-3aa1-4864-8eb6-a740a8507095,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:28:29,MOMOES-COMPID,MDOC,ESM0,1,77f65cbf-1594-40a2-9933-75c61d27e4a1,2020-5-19 下午07:28:30,2943.875,2944.375,2020-5-19 下午07:29:30,77f65cbf-1594-40a2-9933-75c61d27e4a1-0,2020-5-19,MMMXXX,LONG,77f65cbf-1594-40a2-9933-75c61d27e4a1,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:29:46,MOMOES-COMPID,MDOC,ESM0,1,67b3c193-9b4b-4561-b0a7-44651fcdf72e,2020-5-19 下午07:29:47,2940.375,2942.625,2020-5-19 下午07:30:47,67b3c193-9b4b-4561-b0a7-44651fcdf72e-0,2020-5-19,MMMXXX,LONG,67b3c193-9b4b-4561-b0a7-44651fcdf72e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午07:44:04,MOMOES-COMPID,MDOC,ESM0,1,c64ed70e-42e1-40fd-a241-bdc068900775,2020-5-19 下午07:44:05,2932.625,2934.625,2020-5-19 下午07:45:05,c64ed70e-42e1-40fd-a241-bdc068900775-0,2020-5-19,MMMXXX,LONG,c64ed70e-42e1-40fd-a241-bdc068900775,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:08:53,MOMOES-COMPID,MDOC,ESM0,1,026a9289-155f-4e05-be3a-79fd08357e17,2020-5-19 下午08:09:00,2916.625,2918.125,2020-5-19 下午08:10:00,026a9289-155f-4e05-be3a-79fd08357e17-0,2020-5-19,MMMXXX,LONG,026a9289-155f-4e05-be3a-79fd08357e17,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:13:08,MOMOES-COMPID,MDOC,ESM0,1,95359ac3-790c-4898-96a7-612581e3d308,2020-5-19 下午08:13:09,2919.5,2918.375,2020-5-19 下午08:14:09,95359ac3-790c-4898-96a7-612581e3d308-0,2020-5-19,MMMXXX,LONG,95359ac3-790c-4898-96a7-612581e3d308,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:14:26,MOMOES-COMPID,MDOC,ESM0,1,38ba8227-27a3-46fc-913d-b6cd952808d5,2020-5-19 下午08:14:26,2917.75,2919.75,2020-5-19 下午08:15:26,38ba8227-27a3-46fc-913d-b6cd952808d5-0,2020-5-19,MMMXXX,LONG,38ba8227-27a3-46fc-913d-b6cd952808d5,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:16:26,MOMOES-COMPID,MDOC,ESM0,1,02f112b0-54f3-4650-a7e1-0739bfa4f6d3,2020-5-19 下午08:16:26,2918,2918,2020-5-19 下午08:17:26,02f112b0-54f3-4650-a7e1-0739bfa4f6d3-0,2020-5-19,MMMXXX,LONG,02f112b0-54f3-4650-a7e1-0739bfa4f6d3,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:35:06,MOMOES-COMPID,MDOC,ESM0,1,b9a6e4fd-f84e-4284-85de-1498c62d3a20,2020-5-19 下午08:35:06,2917.875,2917.625,2020-5-19 下午08:36:06,b9a6e4fd-f84e-4284-85de-1498c62d3a20-0,2020-5-19,MMMXXX,LONG,b9a6e4fd-f84e-4284-85de-1498c62d3a20,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午08:57:53,MOMOES-COMPID,MDOC,ESM0,1,a9e11d3f-989e-42d6-8fb8-e76d022cbc43,2020-5-19 下午08:57:54,2917.375,2917.75,2020-5-19 下午08:58:54,a9e11d3f-989e-42d6-8fb8-e76d022cbc43-0,2020-5-19,MMMXXX,LONG,a9e11d3f-989e-42d6-8fb8-e76d022cbc43,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午09:51:41,MOMOES-COMPID,MDOC,ESM0,1,507ec569-6d19-4924-bc03-cc58c1b738f6,2020-5-19 下午09:51:42,2916.5,2917.25,2020-5-19 下午09:52:42,507ec569-6d19-4924-bc03-cc58c1b738f6-0,2020-5-19,MMMXXX,LONG,507ec569-6d19-4924-bc03-cc58c1b738f6,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午09:54:16,MOMOES-COMPID,MDOC,ESM0,1,083756be-8419-443c-8c3f-b1c1d7d0b620,2020-5-19 下午09:54:17,2918.25,2917,2020-5-19 下午09:55:17,083756be-8419-443c-8c3f-b1c1d7d0b620-0,2020-5-19,MMMXXX,LONG,083756be-8419-443c-8c3f-b1c1d7d0b620,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午09:58:08,MOMOES-COMPID,MDOC,ESM0,1,0cbd3773-86fe-4c1d-b85a-f6b63ccf407d,2020-5-19 下午09:58:09,2914.25,2918.25,2020-5-19 下午09:59:09,0cbd3773-86fe-4c1d-b85a-f6b63ccf407d-0,2020-5-19,MMMXXX,LONG,0cbd3773-86fe-4c1d-b85a-f6b63ccf407d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午10:10:49,MOMOES-COMPID,MDOC,ESM0,1,c89844f6-7a45-4794-b077-45363b77929e,2020-5-19 下午10:10:50,2910.125,2910.375,2020-5-19 下午10:11:50,c89844f6-7a45-4794-b077-45363b77929e-0,2020-5-19,MMMXXX,LONG,c89844f6-7a45-4794-b077-45363b77929e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午10:41:31,MOMOES-COMPID,MDOC,ESM0,1,6b20cc70-7b00-4a15-9f47-54cefd39af36,2020-5-19 下午10:41:32,2916.125,2916.25,2020-5-19 下午10:42:32,6b20cc70-7b00-4a15-9f47-54cefd39af36-0,2020-5-19,MMMXXX,LONG,6b20cc70-7b00-4a15-9f47-54cefd39af36,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午10:44:12,MOMOES-COMPID,MDOC,ESM0,1,daabf6ee-6d1c-432b-8185-a1985eab5940,2020-5-19 下午10:44:13,2917.125,2916.875,2020-5-19 下午10:45:13,daabf6ee-6d1c-432b-8185-a1985eab5940-0,2020-5-19,MMMXXX,LONG,daabf6ee-6d1c-432b-8185-a1985eab5940,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午10:45:29,MOMOES-COMPID,MDOC,ESM0,1,7843ad06-fe10-4be4-8a05-c130d2e94f0e,2020-5-19 下午10:45:37,2916.875,2917.125,2020-5-19 下午10:46:37,7843ad06-fe10-4be4-8a05-c130d2e94f0e-0,2020-5-19,MMMXXX,LONG,7843ad06-fe10-4be4-8a05-c130d2e94f0e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:02:53,MOMOES-COMPID,MDOC,ESM0,1,e58cce4f-4a45-4054-a971-b303f1251ef4,2020-5-19 下午11:02:53,2921.125,2921.625,2020-5-19 下午11:03:53,e58cce4f-4a45-4054-a971-b303f1251ef4-0,2020-5-19,MMMXXX,LONG,e58cce4f-4a45-4054-a971-b303f1251ef4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:09:17,MOMOES-COMPID,MDOC,ESM0,1,d550a292-3366-4e3b-88bd-a9eb0e64b264,2020-5-19 下午11:09:18,2923.125,2921.875,2020-5-19 下午11:10:18,d550a292-3366-4e3b-88bd-a9eb0e64b264-0,2020-5-19,MMMXXX,LONG,d550a292-3366-4e3b-88bd-a9eb0e64b264,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:10:36,MOMOES-COMPID,MDOC,ESM0,1,45be4c28-ec14-4095-b507-a5228e4fa196,2020-5-19 下午11:10:41,2922.875,2923.125,2020-5-19 下午11:11:41,45be4c28-ec14-4095-b507-a5228e4fa196-0,2020-5-19,MMMXXX,LONG,45be4c28-ec14-4095-b507-a5228e4fa196,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:22:28,MOMOES-COMPID,MDOC,ESM0,1,a8646ddd-27c1-4cbf-acd6-196138504860,2020-5-19 下午11:22:29,2922.125,2922.125,2020-5-19 下午11:23:29,a8646ddd-27c1-4cbf-acd6-196138504860-0,2020-5-19,MMMXXX,LONG,a8646ddd-27c1-4cbf-acd6-196138504860,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:23:52,MOMOES-COMPID,MDOC,ESM0,1,6a039e07-e713-4e63-9892-bd26fb89a1cc,2020-5-19 下午11:23:53,2922.875,2922.625,2020-5-19 下午11:24:53,6a039e07-e713-4e63-9892-bd26fb89a1cc-0,2020-5-19,MMMXXX,LONG,6a039e07-e713-4e63-9892-bd26fb89a1cc,MOMOES,PROP CODE,INITIATING TRADER
2020-5-19 下午11:51:39,MOMOES-COMPID,MDOC,ESM0,1,ea6db2f4-e39d-47fd-83da-1da2e1972518,2020-5-19 下午11:51:40,2923.875,2924.875,2020-5-19 下午11:52:40,ea6db2f4-e39d-47fd-83da-1da2e1972518-0,2020-5-19,MMMXXX,LONG,ea6db2f4-e39d-47fd-83da-1da2e1972518,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:05:04,MOMOES-COMPID,MDOC,ESM0,1,0eb1607a-466e-4e5b-b6a5-0090dd4e9320,2020-5-20 上午12:05:05,2925.375,2924.875,2020-5-20 上午12:06:05,0eb1607a-466e-4e5b-b6a5-0090dd4e9320-0,2020-5-20,MMMXXX,LONG,0eb1607a-466e-4e5b-b6a5-0090dd4e9320,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:06:21,MOMOES-COMPID,MDOC,ESM0,1,221ef718-b877-404d-9224-8d2215941fdd,2020-5-20 上午12:06:21,2925.375,2925.375,2020-5-20 上午12:07:21,221ef718-b877-404d-9224-8d2215941fdd-0,2020-5-20,MMMXXX,LONG,221ef718-b877-404d-9224-8d2215941fdd,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:10:30,MOMOES-COMPID,MDOC,ESM0,1,640d7b9f-10ae-4886-8ff8-bb138fbdbe93,2020-5-20 上午12:10:31,2926.375,2926.625,2020-5-20 上午12:11:31,640d7b9f-10ae-4886-8ff8-bb138fbdbe93-0,2020-5-20,MMMXXX,LONG,640d7b9f-10ae-4886-8ff8-bb138fbdbe93,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:38:51,MOMOES-COMPID,MDOC,ESM0,1,160a9864-46a7-4d17-a5b2-f4312ea3a0e0,2020-5-20 上午12:38:55,2927.875,2928.375,2020-5-20 上午12:39:55,160a9864-46a7-4d17-a5b2-f4312ea3a0e0-0,2020-5-20,MMMXXX,LONG,160a9864-46a7-4d17-a5b2-f4312ea3a0e0,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:44:43,MOMOES-COMPID,MDOC,ESM0,1,be57de94-81a5-43a2-b5dd-c3b3fd5f86be,2020-5-20 上午12:44:44,2927.5,2927.875,2020-5-20 上午12:45:44,be57de94-81a5-43a2-b5dd-c3b3fd5f86be-0,2020-5-20,MMMXXX,LONG,be57de94-81a5-43a2-b5dd-c3b3fd5f86be,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:52:05,MOMOES-COMPID,MDOC,ESM0,1,fc18c868-1fb9-4e1d-a844-561660a26426,2020-5-20 上午12:52:06,2927.625,2927.875,2020-5-20 上午12:53:06,fc18c868-1fb9-4e1d-a844-561660a26426-0,2020-5-20,MMMXXX,LONG,fc18c868-1fb9-4e1d-a844-561660a26426,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午12:53:24,MOMOES-COMPID,MDOC,ESM0,1,a60da8eb-15d7-4a79-acbc-d866da57201b,2020-5-20 上午12:53:24,2927.625,2927.625,2020-5-20 上午12:54:24,a60da8eb-15d7-4a79-acbc-d866da57201b-0,2020-5-20,MMMXXX,LONG,a60da8eb-15d7-4a79-acbc-d866da57201b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午01:00:47,MOMOES-COMPID,MDOC,ESM0,1,f6306ee5-db37-4d17-9190-fef7276151bb,2020-5-20 上午01:00:47,2931.125,2929.125,2020-5-20 上午01:01:47,f6306ee5-db37-4d17-9190-fef7276151bb-0,2020-5-20,MMMXXX,LONG,f6306ee5-db37-4d17-9190-fef7276151bb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午01:24:28,MOMOES-COMPID,MDOC,ESM0,1,2e9e2513-1fdd-4cbf-b5a4-c9df61df7620,2020-5-20 上午01:24:29,2931.375,2931.375,2020-5-20 上午01:25:29,2e9e2513-1fdd-4cbf-b5a4-c9df61df7620-0,2020-5-20,MMMXXX,LONG,2e9e2513-1fdd-4cbf-b5a4-c9df61df7620,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午01:28:35,MOMOES-COMPID,MDOC,ESM0,1,c59affd5-a3b3-4200-92b7-6c335f4510f7,2020-5-20 上午01:28:36,2932.625,2932.125,2020-5-20 上午01:29:36,c59affd5-a3b3-4200-92b7-6c335f4510f7-0,2020-5-20,MMMXXX,LONG,c59affd5-a3b3-4200-92b7-6c335f4510f7,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午01:43:55,MOMOES-COMPID,MDOC,ESM0,1,c75fda52-673d-4886-8082-c555159a806d,2020-5-20 上午01:43:56,2934.375,2934.125,2020-5-20 上午01:44:56,c75fda52-673d-4886-8082-c555159a806d-0,2020-5-20,MMMXXX,LONG,c75fda52-673d-4886-8082-c555159a806d,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午01:52:54,MOMOES-COMPID,MDOC,ESM0,1,fb3a0234-b01b-41d3-8278-d722daf356cb,2020-5-20 上午01:52:55,2936.875,2936.625,2020-5-20 上午01:53:55,fb3a0234-b01b-41d3-8278-d722daf356cb-0,2020-5-20,MMMXXX,LONG,fb3a0234-b01b-41d3-8278-d722daf356cb,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午02:21:21,MOMOES-COMPID,MDOC,ESM0,1,a5560572-ac1c-4ed0-8864-2f0527ae5507,2020-5-20 上午02:21:22,2935.125,2935.875,2020-5-20 上午02:22:22,a5560572-ac1c-4ed0-8864-2f0527ae5507-0,2020-5-20,MMMXXX,LONG,a5560572-ac1c-4ed0-8864-2f0527ae5507,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午02:35:06,MOMOES-COMPID,MDOC,ESM0,1,50f5d333-4e81-4c2a-a036-80807aa854a3,2020-5-20 上午02:35:07,2933.625,2933.375,2020-5-20 上午02:36:07,50f5d333-4e81-4c2a-a036-80807aa854a3-0,2020-5-20,MMMXXX,LONG,50f5d333-4e81-4c2a-a036-80807aa854a3,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午02:36:24,MOMOES-COMPID,MDOC,ESM0,1,94f9ba69-2114-4b67-a2d3-73009ec31297,2020-5-20 上午02:36:25,2934.125,2934.125,2020-5-20 上午02:37:25,94f9ba69-2114-4b67-a2d3-73009ec31297-0,2020-5-20,MMMXXX,LONG,94f9ba69-2114-4b67-a2d3-73009ec31297,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午02:40:17,MOMOES-COMPID,MDOC,ESM0,1,30c07523-41ec-4b85-9a17-3eff633922e6,2020-5-20 上午02:40:18,2935.125,2934.625,2020-5-20 上午02:41:18,30c07523-41ec-4b85-9a17-3eff633922e6-0,2020-5-20,MMMXXX,LONG,30c07523-41ec-4b85-9a17-3eff633922e6,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午02:45:33,MOMOES-COMPID,MDOC,ESM0,1,ba345ec9-e4b1-4478-afb0-4173f5c968ef,2020-5-20 上午02:45:34,2936.125,2935.625,2020-5-20 上午02:46:34,ba345ec9-e4b1-4478-afb0-4173f5c968ef-0,2020-5-20,MMMXXX,LONG,ba345ec9-e4b1-4478-afb0-4173f5c968ef,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午03:00:21,MOMOES-COMPID,MDOC,ESM0,1,3ec5a5a7-5d75-4192-bf21-fe9a1eac9bb9,2020-5-20 上午03:00:22,2933.625,2934.625,2020-5-20 上午03:01:22,3ec5a5a7-5d75-4192-bf21-fe9a1eac9bb9-0,2020-5-20,MMMXXX,LONG,3ec5a5a7-5d75-4192-bf21-fe9a1eac9bb9,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午03:20:22,MOMOES-COMPID,MDOC,ESM0,1,d5d0324c-be31-4cd5-88b1-1648645f271a,2020-5-20 上午03:20:23,2934.625,2933.875,2020-5-20 上午03:21:23,d5d0324c-be31-4cd5-88b1-1648645f271a-0,2020-5-20,MMMXXX,LONG,d5d0324c-be31-4cd5-88b1-1648645f271a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午03:38:49,MOMOES-COMPID,MDOC,ESM0,1,a8528fc6-cc8b-46b7-9f06-1e0ba15420ba,2020-5-20 上午03:38:50,2936.125,2936.625,2020-5-20 上午03:39:50,a8528fc6-cc8b-46b7-9f06-1e0ba15420ba-0,2020-5-20,MMMXXX,LONG,a8528fc6-cc8b-46b7-9f06-1e0ba15420ba,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午03:47:55,MOMOES-COMPID,MDOC,ESM0,1,ecee3434-ec0a-41b4-a614-238a545b41f8,2020-5-20 上午03:47:56,2935.625,2935.625,2020-5-20 上午03:48:56,ecee3434-ec0a-41b4-a614-238a545b41f8-0,2020-5-20,MMMXXX,LONG,ecee3434-ec0a-41b4-a614-238a545b41f8,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午04:43:45,MOMOES-COMPID,MDOC,ESM0,1,2b209cce-e1b5-4e1f-856b-fda7b1b6e0da,2020-5-20 上午04:43:45,2939.375,2939.625,2020-5-20 上午04:44:45,2b209cce-e1b5-4e1f-856b-fda7b1b6e0da-0,2020-5-20,MMMXXX,LONG,2b209cce-e1b5-4e1f-856b-fda7b1b6e0da,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午04:55:59,MOMOES-COMPID,MDOC,ESM0,1,62c520fc-b53e-478f-a01c-6b06051df674,2020-5-20 上午04:56:00,2938.5,2938.875,2020-5-20 上午04:57:00,62c520fc-b53e-478f-a01c-6b06051df674-0,2020-5-20,MMMXXX,LONG,62c520fc-b53e-478f-a01c-6b06051df674,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午05:16:15,MOMOES-COMPID,MDOC,ESM0,1,dc6ef1cb-d1e4-46d9-975d-92390ed5d261,2020-5-20 上午05:16:15,2939.625,2939.875,2020-5-20 上午05:17:15,dc6ef1cb-d1e4-46d9-975d-92390ed5d261-0,2020-5-20,MMMXXX,LONG,dc6ef1cb-d1e4-46d9-975d-92390ed5d261,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午05:24:26,MOMOES-COMPID,MDOC,ESM0,1,a3d74d41-e00d-4f83-b038-b11e1857d5ee,2020-5-20 上午05:24:28,2937.875,2938.875,2020-5-20 上午05:25:28,a3d74d41-e00d-4f83-b038-b11e1857d5ee-0,2020-5-20,MMMXXX,LONG,a3d74d41-e00d-4f83-b038-b11e1857d5ee,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:01:11,MOMOES-COMPID,MDOC,ESM0,1,b90162ee-127e-49f4-8c27-923eafd7980e,2020-5-20 上午06:01:12,2931.625,2931.875,2020-5-20 上午06:02:12,b90162ee-127e-49f4-8c27-923eafd7980e-0,2020-5-20,MMMXXX,LONG,b90162ee-127e-49f4-8c27-923eafd7980e,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:03:46,MOMOES-COMPID,MDOC,ESM0,1,e19d1cee-96f7-4fee-9313-f34b4baabb89,2020-5-20 上午06:03:47,2931.875,2931.625,2020-5-20 上午06:04:47,e19d1cee-96f7-4fee-9313-f34b4baabb89-0,2020-5-20,MMMXXX,LONG,e19d1cee-96f7-4fee-9313-f34b4baabb89,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:16:19,MOMOES-COMPID,MDOC,ESM0,1,63295d3a-fcd2-4223-83f7-bf2cbd9045c4,2020-5-20 上午06:16:20,2926.625,2927.875,2020-5-20 上午06:17:20,63295d3a-fcd2-4223-83f7-bf2cbd9045c4-0,2020-5-20,MMMXXX,LONG,63295d3a-fcd2-4223-83f7-bf2cbd9045c4,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:35:25,MOMOES-COMPID,MDOC,ESM0,1,06d10bc7-6798-49b6-b9d4-3d371da01886,2020-5-20 上午06:35:26,2930.625,2930.875,2020-5-20 上午06:36:26,06d10bc7-6798-49b6-b9d4-3d371da01886-0,2020-5-20,MMMXXX,LONG,06d10bc7-6798-49b6-b9d4-3d371da01886,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:44:46,MOMOES-COMPID,MDOC,ESM0,1,8d9f4ecc-7611-4964-9655-c80938a0e2a3,2020-5-20 上午06:44:47,2929.375,2929.125,2020-5-20 上午06:45:47,8d9f4ecc-7611-4964-9655-c80938a0e2a3-0,2020-5-20,MMMXXX,LONG,8d9f4ecc-7611-4964-9655-c80938a0e2a3,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:46:03,MOMOES-COMPID,MDOC,ESM0,1,59795f17-2b6d-43af-b0df-054f07b00eac,2020-5-20 上午06:46:04,2929.875,2929.375,2020-5-20 上午06:47:04,59795f17-2b6d-43af-b0df-054f07b00eac-0,2020-5-20,MMMXXX,LONG,59795f17-2b6d-43af-b0df-054f07b00eac,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:48:40,MOMOES-COMPID,MDOC,ESM0,1,aa2a6801-b1e0-4cc7-ba5d-8296d37dcf6a,2020-5-20 上午06:48:41,2930.625,2931.375,2020-5-20 上午06:49:41,aa2a6801-b1e0-4cc7-ba5d-8296d37dcf6a-0,2020-5-20,MMMXXX,LONG,aa2a6801-b1e0-4cc7-ba5d-8296d37dcf6a,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午06:56:30,MOMOES-COMPID,MDOC,ESM0,1,f601019f-c4b1-44dd-bc57-0bf22b26d396,2020-5-20 上午06:56:31,2930,2930.125,2020-5-20 上午06:57:31,f601019f-c4b1-44dd-bc57-0bf22b26d396-0,2020-5-20,MMMXXX,LONG,f601019f-c4b1-44dd-bc57-0bf22b26d396,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午07:15:28,MOMOES-COMPID,MDOC,ESM0,1,93715a12-8e8b-48de-b14a-c2ebc0b9ebfd,2020-5-20 上午07:15:28,2934.375,2937.125,2020-5-20 上午07:16:28,93715a12-8e8b-48de-b14a-c2ebc0b9ebfd-0,2020-5-20,MMMXXX,LONG,93715a12-8e8b-48de-b14a-c2ebc0b9ebfd,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午07:25:52,MOMOES-COMPID,MDOC,ESM0,1,8ff1de0f-4754-466c-8dc3-c77de897adbd,2020-5-20 上午07:25:53,2932.625,2933,2020-5-20 上午07:26:53,8ff1de0f-4754-466c-8dc3-c77de897adbd-0,2020-5-20,MMMXXX,LONG,8ff1de0f-4754-466c-8dc3-c77de897adbd,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午07:39:47,MOMOES-COMPID,MDOC,ESM0,1,1ba4ab42-e712-4ef5-a692-6faa129837db,2020-5-20 上午07:39:48,2931.875,2931.125,2020-5-20 上午07:40:48,1ba4ab42-e712-4ef5-a692-6faa129837db-0,2020-5-20,MMMXXX,LONG,1ba4ab42-e712-4ef5-a692-6faa129837db,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午07:52:00,MOMOES-COMPID,MDOC,ESM0,1,e0c07966-873f-4e6c-8699-7e75c34cf92b,2020-5-20 上午07:52:01,2934.625,2934.875,2020-5-20 上午07:53:01,e0c07966-873f-4e6c-8699-7e75c34cf92b-0,2020-5-20,MMMXXX,LONG,e0c07966-873f-4e6c-8699-7e75c34cf92b,MOMOES,PROP CODE,INITIATING TRADER
2020-5-20 上午07:54:34,MOMOES-COMPID,MDOC,ESM0,1,03a2f744-b9fc-4688-887b-406fc7d1f9b8,2020-5-20 上午07:54:35,2933.375,2934.5,2020-5-20 上午07:55:35,03a2f744-b9fc-4688-887b-406fc7d1f9b8-0,2020-5-20,MMMXXX,LONG,03a2f744-b9fc-4688-887b-406fc7d1f9b8,MOMOES,PROP CODE,INITIATING TRADER
